Student_ID,inactivity_score,poor_performance_score,inconsistent_engagement_score,study_hours_per_week,attendance_rate,previous_failures,dropout
4975,80,90,80,19,81,1,0
4976,72,91,32,4,56,2,0
4977,5,39,30,6,83,3,1
4978,88,33,89,17,63,5,1
4979,38,95,20,10,77,2,0
4980,59,78,35,31,100,0,0
4981,27,16,64,26,86,2,0
4982,96,32,3,25,96,5,0
4983,53,46,67,36,67,3,1
4984,36,51,89,27,96,1,0
4985,8,79,3,1,92,1,1
4986,81,92,8,19,83,4,1
4987,55,8,29,3,76,3,0
4988,58,32,44,12,50,4,0
4989,84,59,3,23,90,4,0
4990,1,92,68,37,50,5,0
4991,60,76,22,39,86,5,1
4992,57,20,15,28,83,5,1
4993,59,57,21,35,56,0,0
4994,39,84,100,1,100,3,1
4995,35,68,71,40,66,1,0
4996,36,9,47,17,57,3,0
4997,78,5,61,7,66,5,0
4998,91,12,96,14,100,0,0
4999,17,64,59,40,92,3,1
5000,97,19,79,16,74,3,0
